x1,x2,S1,S2,delta1,delta2
-2.578125,2.765625,7.591621356,1588.896749,2.427537896e-07,9.998094389e-10
-2.578125,2.859375,7.591621356,1745.061689,1.495151283e-07,-1.970070882e-09
-2.578125,2.953125,7.591621356,1916.575322,2.401314997e-08,3.493280697e-10
-2.484375,-2.953125,8.337764926,5.217639967,-5.525217529e-08,8.983860217e-07
-2.484375,-2.859375,8.337764926,5.730456443,-1.823610311e-07,7.312625463e-07
-2.484375,-2.765625,8.337764926,6.293675158,-2.416192343e-07,5.020146564e-07
-2.484375,-2.671875,8.337764926,6.912249904,-2.583120166e-07,2.669426384e-07
-2.484375,-2.578125,8.337764926,7.591621356,-2.336951543e-07,5.644024133e-08
-2.484375,-2.484375,8.337764926,8.337764926,-1.841343291e-07,-1.141267571e-07
-2.484375,-2.390625,8.337764926,9.157243322,-1.353326074e-07,-2.676565682e-07
-2.484375,-2.296875,8.337764926,10.05726427,-8.249808391e-08,-3.455575854e-07
-2.484375,-2.203125,8.337764926,11.0457439,-3.649540795e-08,-4.069725312e-07
-2.484375,-2.109375,8.337764926,12.13137638,7.689713052e-09,-3.970210173e-07
-2.484375,-2.015625,8.337764926,13.32371041,4.868730167e-08,-3.588025525e-07
-2.484375,-1.921875,8.337764926,14.63323316,8.798441179e-08,-2.895209697e-07
-2.484375,-1.828125,8.337764926,16.07146254,1.154537834e-07,-1.987726607e-07
-2.484375,-1.734375,8.337764926,17.65104849,1.364672737e-07,-1.137594323e-07
-2.484375,-1.640625,8.337764926,19.38588426,1.53778065e-07,-3.607331941e-08
-2.484375,-1.546875,8.337764926,21.29122862,1.603300614e-07,2.672105571e-08
-2.484375,-1.453125,8.337764926,23.38384001,1.591520758e-07,6.953268286e-08
-2.484375,-1.359375,8.337764926,25.68212401,1.47484986e-07,9.341692836e-08
-2.484375,-1.265625,8.337764926,28.20629517,1.244695479e-07,1.029432067e-07
-2.484375,-1.171875,8.337764926,30.97855485,9.341846268e-08,9.527237681e-08
-2.484375,-1.078125,8.337764926,34.02328646,5.617989435e-08,7.692261807e-08
-2.484375,-0.984375,8.337764926,37.36726994,9.68592755e-09,5.47338632e-08
-2.484375,-0.890625,8.337764926,41.03991731,-4.428129138e-08,3.071522356e-08
-2.484375,-0.796875,8.337764926,45.07353134,-8.854511065e-08,1.430048882e-08
-2.484375,-0.703125,8.337764926,49.50358969,-1.351464071e-07,-1.56010813e-08
-2.484375,-0.609375,8.337764926,54.36905695,-2.012237722e-07,-3.177891273e-08
-2.484375,-0.515625,8.337764926,59.71272734,-2.576002705e-07,-3.195440862e-08
-2.484375,-0.421875,8.337764926,65.58160113,-2.874191414e-07,-2.675044188e-08
-2.484375,-0.328125,8.337764926,72.027298,-2.574310203e-07,-2.785134049e-08
-2.484375,-0.234375,8.337764926,79.10651109,-2.465412937e-07,-4.200298061e-08
-2.484375,-0.140625,8.337764926,86.88150563,-2.60020796e-07,-1.760984821e-08
-2.484375,-0.046875,8.337764926,95.4206666,-2.41803719e-07,-2.073339571e-08
-2.484375,0.046875,8.337764926,104.7991002,-1.257293019e-07,2.019479609e-08
-2.484375,0.140625,8.337764926,115.0992945,-2.490366955e-08,-2.220690186e-08
-2.484375,0.234375,8.337764926,126.4118448,-9.708720779e-09,8.326636741e-09
-2.484375,0.328125,8.337764926,138.8362507,1.114832161e-07,2.054210851e-08
-2.484375,0.421875,8.337764926,152.4817911,2.192642951e-07,5.762679457e-09
-2.484375,0.515625,8.337764926,167.4684853,2.658833216e-07,9.621884442e-09
-2.484375,0.609375,8.337764926,183.9281489,3.578617046e-07,1.268266888e-08
-2.484375,0.703125,8.337764926,202.0055528,4.482422096e-07,6.424422769e-09
-2.484375,0.796875,8.337764926,221.8596969,4.956941778e-07,5.261175829e-09
-2.484375,0.890625,8.337764926,243.6652083,5.503902802e-07,3.19422693e-09
-2.484375,0.984375,8.337764926,267.6138775,5.918447328e-07,-3.865733206e-10
-2.484375,1.078125,8.337764926,293.916345,6.103396164e-07,-1.089188001e-09
-2.484375,1.171875,8.337764926,322.8039542,6.139067571e-07,-1.693710055e-09
-2.484375,1.265625,8.337764926,354.5307861,6.043352161e-07,-2.039576366e-09
-2.484375,1.359375,8.337764926,389.3758942,5.806903451e-07,-2.096477792e-09
-2.484375,1.453125,8.337764926,427.6457586,5.483816568e-07,-1.263205028e-09
-2.484375,1.546875,8.337764926,469.676982,5.15289637e-07,-6.820984405e-11
-2.484375,1.640625,8.337764926,515.83925,4.756982018e-07,1.514577372e-09
-2.484375,1.734375,8.337764926,566.5385831,4.45743243e-07,2.074007075e-09
-2.484375,1.828125,8.337764926,622.2209072,4.293570476e-07,2.041366982e-09
-2.484375,1.921875,8.337764926,683.3759764,4.160540512e-07,2.085547676e-09
-2.484375,2.015625,8.337764926,750.5416801,4.094132774e-07,2.676112158e-09
-2.484375,2.109375,8.337764926,824.3087744,4.05452407e-07,3.382580061e-09
-2.484375,2.203125,8.337764926,905.326078,4.156079767e-07,2.869954565e-09
-2.484375,2.296875,8.337764926,994.3061786,4.376449884e-07,1.313984764e-09
-2.484375,2.390625,8.337764926,1092.031701,4.531709417e-07,-1.488869963e-10
-2.484375,2.484375,8.337764926,1199.36219,4.914526733e-07,3.810032258e-10
-2.484375,2.578125,8.337764926,1317.241671,5.119577645e-07,-2.094750838e-09
-2.484375,2.671875,8.337764926,1446.706953,4.614581857e-07,-1.761723468e-09
-2.484375,2.765625,8.337764926,1588.896749,4.056921999e-07,8.66925622e-10
-2.484375,2.859375,8.337764926,1745.061689,2.755348496e-07,-2.948172789e-09
-2.484375,2.953125,8.337764926,1916.575322,7.495821059e-08,-8.453308233e-11
-2.390625,-2.953125,9.157243322,5.217639967,-7.150750706e-08,6.157346024e-07
-2.390625,-2.859375,9.157243322,5.730456443,-2.256983229e-07,5.846028035e-07
-2.390625,-2.765625,9.157243322,6.293675158,-3.154713204e-07,4.280512533e-07
-2.390625,-2.671875,9.157243322,6.912249904,-3.500367107e-07,2.686051938e-07
-2.390625,-2.578125,9.157243322,7.591621356,-3.352203762e-07,1.035049147e-07
-2.390625,-2.484375,9.157243322,8.337764926,-3.015458521e-07,-6.638908199e-08
-2.390625,-2.390625,9.157243322,9.157243322,-2.43614932e-07,-2.066624722e-07
-2.390625,-2.296875,9.157243322,10.05726427,-1.82546206e-07,-3.012298092e-07
-2.390625,-2.203125,9.157243322,11.0457439,-1.135657528e-07,-3.543470743e-07
-2.390625,-2.109375,9.157243322,12.13137638,-3.145214952e-08,-3.517909684e-07
-2.390625,-2.015625,9.157243322,13.32371041,4.359913081e-08,-3.226310397e-07
-2.390625,-1.921875,9.157243322,14.63323316,1.171299485e-07,-2.552826915e-07
-2.390625,-1.828125,9.157243322,16.07146254,1.795062632e-07,-1.808418204e-07
-2.390625,-1.734375,9.157243322,17.65104849,2.292561226e-07,-9.487471656e-08
-2.390625,-1.640625,9.157243322,19.38588426,2.61670372e-07,-3.111361219e-08
-2.390625,-1.546875,9.157243322,21.29122862,2.794517973e-07,3.156576788e-08
-2.390625,-1.453125,9.157243322,23.38384001,2.791794392e-07,6.362938532e-08
-2.390625,-1.359375,9.157243322,25.68212401,2.614273073e-07,8.765967903e-08
-2.390625,-1.265625,9.157243322,28.20629517,2.317268372e-07,9.110587765e-08
-2.390625,-1.171875,9.157243322,30.97855485,1.9342587e-07,8.593649709e-08
-2.390625,-1.078125,9.157243322,34.02328646,1.375237402e-07,6.052257604e-08
-2.390625,-0.984375,9.157243322,37.36726994,7.93692132e-08,4.436664277e-08
-2.390625,-0.890625,9.157243322,41.03991731,2.055920503e-08,1.53300878e-08
-2.390625,-0.796875,9.157243322,45.07353134,-2.292151699e-08,1.101890438e-08
-2.390625,-0.703125,9.157243322,49.50358969,-7.368188765e-08,-3.06229864e-08
-2.390625,-0.609375,9.157243322,54.36905695,-1.410614475e-07,-3.997876678e-08
-2.390625,-0.515625,9.157243322,59.71272734,-2.011251408e-07,-4.211347761e-08
-2.390625,-0.421875,9.157243322,65.58160113,-2.355980842e-07,-2.650313241e-08
-2.390625,-0.328125,9.157243322,72.027298,-2.00205211e-07,-2.032808274e-08
-2.390625,-0.234375,9.157243322,79.10651109,-1.763396939e-07,-4.520600077e-08
-2.390625,-0.140625,9.157243322,86.88150563,-2.110866271e-07,-1.925104936e-08
-2.390625,-0.046875,9.157243322,95.4206666,-2.267573097e-07,-1.942468197e-08
-2.390625,0.046875,9.157243322,104.7991002,-1.252226303e-07,3.830010509e-08
-2.390625,0.140625,9.157243322,115.0992945,-3.702832703e-08,-2.476692902e-08
-2.390625,0.234375,9.157243322,126.4118448,-6.166388219e-08,1.092840784e-08
-2.390625,0.328125,9.157243322,138.8362507,9.402103697e-09,3.067158171e-08
-2.390625,0.421875,9.157243322,152.4817911,9.639971133e-08,7.973538232e-09
-2.390625,0.515625,9.157243322,167.4684853,1.018136855e-07,1.092337868e-08
-2.390625,0.609375,9.157243322,183.9281489,1.507876025e-07,1.891959336e-08
-2.390625,0.703125,9.157243322,202.0055528,2.083120073e-07,7.708785084e-09
-2.390625,0.796875,9.157243322,221.8596969,2.280297785e-07,7.499742005e-09
-2.390625,0.890625,9.157243322,243.6652083,2.616609384e-07,4.931611189e-09
-2.390625,0.984375,9.157243322,267.6138775,2.824477044e-07,6.188321004e-10
-2.390625,1.078125,9.157243322,293.916345,2.988879207e-07,-3.998152163e-10
-2.390625,1.171875,9.157243322,322.8039542,3.072131671e-07,-1.500973571e-09
-2.390625,1.265625,9.157243322,354.5307861,3.074380107e-07,-2.005888561e-09
-2.390625,1.359375,9.157243322,389.3758942,3.034055718e-07,-2.409076065e-09
-2.390625,1.453125,9.157243322,427.6457586,2.940788814e-07,-1.589337421e-09
-2.390625,1.546875,9.157243322,469.676982,2.892425464e-07,-3.229492624e-10
-2.390625,1.640625,9.157243322,515.83925,2.851998402e-07,1.107334235e-09
-2.390625,1.734375,9.157243322,566.5385831,2.82660748e-07,1.9971794e-09
-2.390625,1.828125,9.157243322,622.2209072,2.931334851e-07,2.043608578e-09
-2.390625,1.921875,9.157243322,683.3759764,3.109031535e-07,2.066407852e-09
-2.390625,2.015625,9.157243322,750.5416801,3.249156482e-07,2.626520486e-09
-2.390625,2.109375,9.157243322,824.3087744,3.383318617e-07,3.318801563e-09
-2.390625,2.203125,9.157243322,905.326078,3.58243367e-07,2.976886332e-09
-2.390625,2.296875,9.157243322,994.3061786,3.690002261e-07,1.236443207e-09
-2.390625,2.390625,9.157243322,1092.031701,3.674636032e-07,-1.991253591e-10
-2.390625,2.484375,9.157243322,1199.36219,3.944717222e-07,7.721896753e-10
-2.390625,2.578125,9.157243322,1317.241671,4.063110404e-07,-2.341059974e-09
-2.390625,2.671875,9.157243322,1446.706953,3.711372418e-07,-2.089957004e-09
-2.390625,2.765625,9.157243322,1588.896749,3.487531566e-07,7.603380489e-10
-2.390625,2.859375,9.157243322,1745.061689,2.491951335e-07,-4.071030727e-09
-2.390625,2.953125,9.157243322,1916.575322,6.700054004e-08,-7.735288277e-10
-2.296875,-2.953125,10.05726427,5.217639967,-7.052648911e-08,2.829495466e-07
-2.296875,-2.859375,10.05726427,5.730456443,-2.28595818e-07,3.879964804e-07
-2.296875,-2.765625,10.05726427,6.293675158,-3.263751863e-07,3.244899228e-07
-2.296875,-2.671875,10.05726427,6.912249904,-3.679104596e-07,2.582264926e-07
-2.296875,-2.578125,10.05726427,7.591621356,-3.710646709e-07,1.285021881e-07
-2.296875,-2.484375,10.05726427,8.337764926,-3.424781167e-07,-1.44452882e-08
-2.296875,-2.390625,10.05726427,9.157243322,-2.940780583e-07,-1.409269293e-07
-2.296875,-2.296875,10.05726427,10.05726427,-2.281567588e-07,-2.376524924e-07
-2.296875,-2.203125,10.05726427,11.0457439,-1.407167108e-07,-2.738408485e-07
-2.296875,-2.109375,10.05726427,12.13137638,-4.984447545e-08,-2.856478851e-07
-2.296875,-2.015625,10.05726427,13.32371041,4.759412422e-08,-2.571278702e-07
-2.296875,-1.921875,10.05726427,14.63323316,1.394837807e-07,-2.06431341e-07
-2.296875,-1.828125,10.05726427,16.07146254,2.177665721e-07,-1.411283502e-07
-2.296875,-1.734375,10.05726427,17.65104849,2.729612663e-07,-7.446424557e-08
-2.296875,-1.640625,10.05726427,19.38588426,3.102923739e-07,-1.591387549e-08
-2.296875,-1.546875,10.05726427,21.29122862,3.257061595e-07,3.134242337e-08
-2.296875,-1.453125,10.05726427,23.38384001,3.217260003e-07,6.064892738e-08
-2.296875,-1.359375,10.05726427,25.68212401,3.012414685e-07,7.454038022e-08
-2.296875,-1.265625,10.05726427,28.20629517,2.658887093e-07,7.999467183e-08
-2.296875,-1.171875,10.05726427,30.97855485,2.173057766e-07,6.81927873e-08
-2.296875,-1.078125,10.05726427,34.02328646,1.598823108e-07,4.406241315e-08
-2.296875,-0.984375,10.05726427,37.36726994,1.037316348e-07,2.945710912e-08
-2.296875,-0.890625,10.05726427,41.03991731,5.795319218e-08,4.505878025e-09
-2.296875,-0.796875,10.05726427,45.07353134,3.075791032e-08,6.350998311e-09
-2.296875,-0.703125,10.05726427,49.50358969,-4.36554578e-09,-4.279535939e-08
-2.296875,-0.609375,10.05726427,54.36905695,-6.957773379e-08,-5.174741217e-08
-2.296875,-0.515625,10.05726427,59.71272734,-1.326279326e-07,-5.065901594e-08
-2.296875,-0.421875,10.05726427,65.58160113,-1.456673221e-07,-2.479782522e-08
-2.296875,-0.328125,10.05726427,72.027298,-8.90345845e-08,-8.570915637e-09
-2.296875,-0.234375,10.05726427,79.10651109,-4.458376287e-08,-4.701650421e-08
-2.296875,-0.140625,10.05726427,86.88150563,-1.22003771e-07,-2.891849588e-08
-2.296875,-0.046875,10.05726427,95.4206666,-1.711340618e-07,-1.655958785e-08
-2.296875,0.046875,10.05726427,104.7991002,-7.408275498e-08,5.568164059e-08
-2.296875,0.140625,10.05726427,115.0992945,-3.519488753e-09,-2.753967888e-08
-2.296875,0.234375,10.05726427,126.4118448,-8.881092958e-08,6.401558463e-09
-2.296875,0.328125,10.05726427,138.8362507,-7.109126137e-08,4.169012421e-08
-2.296875,0.421875,10.05726427,152.4817911,1.318639061e-08,8.951453803e-09
-2.296875,0.515625,10.05726427,167.4684853,-3.037150045e-08,8.463823173e-09
-2.296875,0.609375,10.05726427,183.9281489,-4.335550077e-08,2.362628663e-08
-2.296875,0.703125,10.05726427,202.0055528,-1.28788851e-08,7.940267177e-09
-2.296875,0.796875,10.05726427,221.8596969,-2.420544332e-08,8.152376665e-09
-2.296875,0.890625,10.05726427,243.6652083,-2.786930498e-08,5.800969609e-09
-2.296875,0.984375,10.05726427,267.6138775,-1.962728526e-08,1.083072082e-09
-2.296875,1.078125,10.05726427,293.916345,-1.804880861e-08,-3.017503093e-11
-2.296875,1.171875,10.05726427,322.8039542,-1.763200197e-08,-1.463767508e-09
-2.296875,1.265625,10.05726427,354.5307861,-1.85395201e-08,-1.991278273e-09
-2.296875,1.359375,10.05726427,389.3758942,-1.550133722e-08,-2.460612295e-09
-2.296875,1.453125,10.05726427,427.6457586,-7.322190927e-09,-1.616252545e-09
-2.296875,1.546875,10.05726427,469.676982,-4.312617471e-09,-4.438675447e-10
-2.296875,1.640625,10.05726427,515.83925,1.40449208e-09,1.114826374e-09
-2.296875,1.734375,10.05726427,566.5385831,1.184565039e-08,1.98658309e-09
-2.296875,1.828125,10.05726427,622.2209072,2.856609169e-08,2.316757079e-09
-2.296875,1.921875,10.05726427,683.3759764,5.199963138e-08,2.182095036e-09
-2.296875,2.015625,10.05726427,750.5416801,7.251484973e-08,2.704548582e-09
-2.296875,2.109375,10.05726427,824.3087744,8.809799808e-08,3.31232531e-09
-2.296875,2.203125,10.05726427,905.326078,1.041585806e-07,3.080612807e-09
-2.296875,2.296875,10.05726427,994.3061786,1.163668954e-07,1.096981462e-09
-2.296875,2.390625,10.05726427,1092.031701,1.029540386e-07,-4.383662046e-10
-2.296875,2.484375,10.05726427,1199.36219,1.15614956e-07,1.202143289e-09
-2.296875,2.578125,10.05726427,1317.241671,1.335648792e-07,-2.592941997e-09
-2.296875,2.671875,10.05726427,1446.706953,1.184015203e-07,-2.183709877e-09
-2.296875,2.765625,10.05726427,1588.896749,1.443788563e-07,9.25530645e-10
-2.296875,2.859375,10.05726427,1745.061689,1.172803546e-07,-4.963296697e-09
-2.296875,2.953125,10.05726427,1916.575322,2.370498539e-08,-1.268175081e-09
-2.203125,-2.953125,11.0457439,5.217639967,-5.976553547e-08,-4.78527124e-08
-2.203125,-2.859375,11.0457439,5.730456443,-2.040929564e-07,1.541275006e-07
-2.203125,-2.765625,11.0457439,6.293675158,-3.015616381e-07,2.182400522e-07
-2.203125,-2.671875,11.0457439,6.912249904,-3.50610854e-07,2.196675265e-07
-2.203125,-2.578125,11.0457439,7.591621356,-3.634559407e-07,1.435686544e-07
-2.203125,-2.484375,11.0457439,8.337764926,-3.432075276e-07,3.715695506e-08
-2.203125,-2.390625,11.0457439,9.157243322,-3.02611754e-07,-8.274038353e-08
-2.203125,-2.296875,11.0457439,10.05726427,-2.333783451e-07,-1.454554995e-07
-2.203125,-2.203125,11.0457439,11.0457439,-1.469244993e-07,-1.882112797e-07
-2.203125,-2.109375,11.0457439,12.13137638,-5.001704289e-08,-1.968527924e-07
-2.203125,-2.015625,11.0457439,13.32371041,5.346984118e-08,-1.768035526e-07
-2.203125,-1.921875,11.0457439,14.63323316,1.453311114e-07,-1.463023874e-07
-2.203125,-1.828125,11.0457439,16.07146254,2.191778503e-07,-9.60126038e-08
-2.203125,-1.734375,11.0457439,17.65104849,2.724843213e-07,-5.090170762e-08
-2.203125,-1.640625,11.0457439,19.38588426,3.01381287e-07,-2.317723305e-09
-2.203125,-1.546875,11.0457439,21.29122862,3.096329298e-07,2.947477498e-08
-2.203125,-1.453125,11.0457439,23.38384001,2.97844639e-07,5.349869142e-08
-2.203125,-1.359375,11.0457439,25.68212401,2.707459925e-07,6.009474813e-08
-2.203125,-1.265625,11.0457439,28.20629517,2.333349615e-07,6.492845043e-08
-2.203125,-1.171875,11.0457439,30.97855485,1.821722786e-07,4.733562203e-08
-2.203125,-1.078125,11.0457439,34.02328646,1.320659267e-07,2.922717208e-08
-2.203125,-0.984375,11.0457439,37.36726994,9.178812925e-08,1.599554656e-08
-2.203125,-0.890625,11.0457439,41.03991731,6.445325867e-08,-1.681878467e-09
-2.203125,-0.796875,11.0457439,45.07353134,7.21632042e-08,9.096879208e-09
-2.203125,-0.703125,11.0457439,49.50358969,7.091977952e-08,-5.229949803e-08
-2.203125,-0.609375,11.0457439,54.36905695,1.411987627e-08,-6.521664433e-08
-2.203125,-0.515625,11.0457439,59.71272734,-4.78956681e-08,-5.933828308e-08
-2.203125,-0.421875,11.0457439,65.58160113,-5.324111595e-08,-1.830400549e-08
-2.203125,-0.328125,11.0457439,72.027298,6.611779381e-08,1.331770071e-08
-2.203125,-0.234375,11.0457439,79.10651109,1.491718298e-07,-4.905288349e-08
-2.203125,-0.140625,11.0457439,86.88150563,1.7013119e-08,-5.13404075e-08
-2.203125,-0.046875,11.0457439,95.4206666,-8.451964942e-08,-1.190055811e-08
-2.203125,0.046875,11.0457439,104.7991002,3.965522133e-08,7.597205474e-08
-2.203125,0.140625,11.0457439,115.0992945,1.040961741e-07,-3.434352232e-08
-2.203125,0.234375,11.0457439,126.4118448,-6.701786894e-08,-7.744943952e-09
-2.203125,0.328125,11.0457439,138.8362507,-9.286248685e-08,5.478217307e-08
-2.203125,0.421875,11.0457439,152.4817911,-6.611848541e-09,8.502499208e-09
-2.203125,0.515625,11.0457439,167.4684853,-9.697437056e-08,6.258966129e-10
-2.203125,0.609375,11.0457439,183.9281489,-1.679346331e-07,2.631960276e-08
-2.203125,0.703125,11.0457439,202.0055528,-1.651789702e-07,6.983305594e-09
-2.203125,0.796875,11.0457439,221.8596969,-2.16651619e-07,6.123585847e-09
-2.203125,0.890625,11.0457439,243.6652083,-2.507566241e-07,5.911542441e-09
-2.203125,0.984375,11.0457439,267.6138775,-2.634669101e-07,6.298644586e-10
-2.203125,1.078125,11.0457439,293.916345,-2.820042656e-07,-3.738973522e-10
-2.203125,1.171875,11.0457439,322.8039542,-2.932329744e-07,-1.700365784e-09
-2.203125,1.265625,11.0457439,354.5307861,-3.009851025e-07,-2.246895519e-09
-2.203125,1.359375,11.0457439,389.3758942,-3.018106103e-07,-2.386575223e-09
-2.203125,1.453125,11.0457439,427.6457586,-3.006060551e-07,-1.66772221e-09
-2.203125,1.546875,11.0457439,469.676982,-2.958005241e-07,-4.093607987e-10
-2.203125,1.640625,11.0457439,515.83925,-2.887507082e-07,1.15549913e-09
-2.203125,1.734375,11.0457439,566.5385831,-2.827273149e-07,2.077799172e-09
-2.203125,1.828125,11.0457439,622.2209072,-2.719508486e-07,2.518033682e-09
-2.203125,1.921875,11.0457439,683.3759764,-2.557556451e-07,2.394829663e-09
-2.203125,2.015625,11.0457439,750.5416801,-2.390887856e-07,2.811702531e-09
-2.203125,2.109375,11.0457439,824.3087744,-2.19708276e-07,3.438208203e-09
-2.203125,2.203125,11.0457439,905.326078,-1.968440804e-07,3.207846783e-09
-2.203125,2.296875,11.0457439,994.3061786,-1.833412952e-07,1.044201282e-09
-2.203125,2.390625,11.0457439,1092.031701,-1.915231774e-07,-7.812076475e-10
-2.203125,2.484375,11.0457439,1199.36219,-1.599426562e-07,1.865338979e-09
-2.203125,2.578125,11.0457439,1317.241671,-1.313044959e-07,-2.872435515e-09
-2.203125,2.671875,11.0457439,1446.706953,-1.210033356e-07,-1.910497607e-09
-2.203125,2.765625,11.0457439,1588.896749,-5.322128184e-08,1.386696922e-09
-2.203125,2.859375,11.0457439,1745.061689,-2.088542566e-08,-5.378265332e-09
-2.203125,2.953125,11.0457439,1916.575322,-2.251175252e-08,-1.310366344e-09
-2.109375,-2.953125,12.13137638,5.217639967,-4.570089763e-08,-3.410354746e-07
-2.109375,-2.859375,12.13137638,5.730456443,-1.611767775e-07,-8.484645887e-08
-2.109375,-2.765625,12.13137638,6.293675158,-2.497639052e-07,1.038051662e-07
-2.109375,-2.671875,12.13137638,6.912249904,-2.96210947e-07,1.708318623e-07
-2.109375,-2.578125,12.13137638,7.591621356,-3.107169027e-07,1.506944113e-07
-2.109375,-2.484375,12.13137638,8.337764926,-3.002968899e-07,7.595213428e-08
-2.109375,-2.390625,12.13137638,9.157243322,-2.589380933e-07,-1.054269878e-08
-2.109375,-2.296875,12.13137638,10.05726427,-1.972565184e-07,-5.676099874e-08
-2.109375,-2.203125,12.13137638,11.0457439,-1.183338699e-07,-9.152250844e-08
-2.109375,-2.109375,12.13137638,12.13137638,-2.43658808e-08,-9.878038136e-08
-2.109375,-2.015625,12.13137638,13.32371041,6.680830204e-08,-9.440143184e-08
-2.109375,-1.921875,12.13137638,14.63323316,1.47623119e-07,-8.386200932e-08
-2.109375,-1.828125,12.13137638,16.07146254,2.087301931e-07,-5.537871657e-08
-2.109375,-1.734375,12.13137638,17.65104849,2.462343177e-07,-2.875511576e-08
-2.109375,-1.640625,12.13137638,19.38588426,2.579272833e-07,4.168019822e-10
-2.109375,-1.546875,12.13137638,21.29122862,2.542514052e-07,2.793305791e-08
